id,query1,query2,label
324,在饮食上咳嗽变异性哮喘要注意什么,咳嗽性变异哮喘如何注意饮食？,1
325,五十天宝宝突然吐奶严重，是不是感冒了,五十天宝宝突然吐奶严重，是感冒了吗,1
326,过敏性哮喘要怎么治疗？,过敏性哮喘病因是什么？,0
327,患有支原体肺炎现在反复发作咳嗽严重怎么办,患有支原体肺炎现在反复发作咳嗽能服用什么药？,0
328,上呼道感染怎么治疗,怎样判断是上呼道感染,0
329,肺功能正常能排除肺气肿吗？,如何控制肺气肿？,0
330,支原体肺炎和支气管肺炎的区别是什么？,支原体肺炎和支气管肺炎有什么区别？,1
331,头痛流鼻涕轻微咳嗽痰是黄色的，怎么回事,头痛流鼻涕是不是感冒了,0
332,得了肺炎该，需要怎么治疗,肺炎治疗方案是什么,1
333,问下治支原体肺炎红霉素好吗？,支原体肺炎打几天红霉素能好？,0
334,服用达肺草需要注意什么吗,达肺草是纯中药吗,0
335,你好请问众生丸是主治什么的,你好请问哪种病可以吃众生丸,1
336,刚出生的宝宝得了肺炎怎么办?,新生儿得了肺炎怎么办,1
337,变异性哮喘病是怎么造成的？,变异性哮喘可以吃什么食物？,0
338,推拿对治疗小儿支原体肺炎有效吗？,小儿支原体肺炎有哪些症状？,0
339,肺气肿呼吸困难，气短，乏力怎么办,肺气肿呼吸困难是怎么回事？,0
340,医生给我儿子拿的复方蛤青的注射液怎么样,复方蛤青注射液和复方蛤青胶囊有什么区别,0
341,肺气肿的死亡率高不高?,肺气肿的死亡几率大不大？,1
342,吸入用复方异丙托溴铵溶液该怎么用呢,吸入用复方异丙托溴铵溶液治疗什么病？,0
343,喂奶能吃速效伤风感冒胶囊吗,哺乳期感冒可以吃什么？,0
344,小孩刚打完预防针感冒可以吃药吗？,小孩打完预防针感冒了吃药可以吗,1
345,宝宝流鼻涕是感冒了吗？,宝宝流鼻涕是怎么办？,1
346,怀孕感冒可以吃阿莫西林吗,怀孕感冒吃阿莫西林有影响吗,1
347,购买新博柴黄颗粒是多少钱呢,新博柴黄颗粒现在的售价是多少,1
348,23价肺炎疫苗打后发烧正常吗,23价肺炎疫苗打后咳嗽正常吗,1
349,吃东西左胸口疼是否有好办法能彻底根治吗？,吃东西左胸口疼有哪些好的办法能否根治？,1
350,产碱杆菌肺炎的症状有哪些,支原体肺炎有什么症状？,0
351,长江阿奇霉素分散片治疗咽炎的作用如何呢,长江阿奇霉素分散片治疗咽炎的效果好吗,1
352,"支气管肺炎,胸膜炎,不能吃什么",支气管肺炎是咳嗽引起的吗,0
353,上呼吸道堵塞有哪些治疗方法,上呼吸道堵塞的治疗方法是什么,1
354,小孩子常用阿奇霉素有什么不良反应？,小孩子常用阿奇霉素好不好？,0
355,过敏性咳嗽会引起哮喘吗？,过敏性哮喘咳嗽病因是什么？,0
356,小孩支原体肺炎是否传染？,小孩支原体肺炎会不会传染？,1
357,出现了鼻息肉会有什么危害,鼻息肉的危害是什么,1
358,你好百令胶囊是苦的还是咸的？,你好百令胶囊是味道是怎样的？,1
359,请问素比伏副作用有哪些,素比伏治疗肝炎效果好吗,0
360,哮喘是什么原因导致的？,哮喘的前提症状是什么？,0
361,过敏性哮喘严重影响喘气怎么办,过敏性哮喘严重，喘不过气了怎样治疗,1
362,感冒引起的肺炎吃什么食物调养好,感冒引起的肺炎吃什么调养好？,1
363,孕妇感冒能喝可乐姜汤吗,孕妇感冒可以喝可乐姜汤吗,1
364,感冒生病的时候能喝枸杞吗,请问感冒的时候能喝枸杞吗？,1
365,肺气肿的护理要怎么做？,肺气肿的护理措施要怎么做？,1
366,流黄色鼻涕是什么问题？,总是流黄鼻涕怎么回事？,1
367,怀孕四个月孕妇可以闻风油精吗,怀孕四个月孕妇可不可以闻风油精,1
368,感冒头痛全身酸痛眼睛迷糊怎么回事,感冒头痛全身酸痛眼睛迷糊多喝水有效吗,0
369,三联疗法的甲硝锉阿莫西林胶囊功效好吗,儿童可以服用三联疗法的甲硝锉阿莫西林胶囊吗,0
370,肺气肿病人有什么饮食禁忌？,肺气肿患者在饮食方面有什么禁忌？,1
371,有胸膜炎的心电图正常吗？,心电图应该怎么看,0
372,巨能清热解毒口服液价格是多少怎么卖,巨能清热解毒口服液治上呼吸道感染吗,0
373,咳嗽变异性哮喘需要用药很长时间吗,咳嗽变异性哮喘是不是要长期服药啊？,1
374,伊龙清热解毒口服液作用效果大吗,儿童服用伊龙清热解毒口服液一次多少毫升,0
375,百禾中药酵素能调理肺气肿吗？,百禾中药酵素治疗肺气肿效果如何？,0
376,冠状病毒感染性肺炎来源,冠状病毒感染肺炎吗,0
377,小儿支原体肺炎的注意事项有哪些？,小儿支原体肺炎有什么需要注意的？,1
378,我检查患有肺气肿还能活多久？,肺气肿患者的寿命有多长？,1
379,儿子是支原体肺炎医生开了博利康尼是吗,小孩支原体肺炎有哪些症状？,0
380,URI-上呼吸道感染有哪些症状,URI-上呼吸道感染的症状是什么,1
381,咳嗽变异性哮喘可以彻底治愈吗,咳嗽变异性哮喘能治好吗,1
382,咳嗽变异性哮喘的危害是不是很大？,咳嗽变异性哮喘的危害大不大？,1
383,肺炎支原体抗体弱阳性是什么意思?,肺炎支原体抗体弱阳性意味着什么,1
384,6岁的孩子得肺炎采用什么方法治疗好,儿童得了肺炎如何治疗,1
385,什么中药可以缓解老人肺气肿？,老人肺气肿有什么症状？,0
386,什么原因会导致肺气肿？,什么原因会引起肺气肿？,1
387,宝宝感冒了怎样分辨冷感还是热感？,风热感冒和风寒感冒的起因是什么？,0
388,醋酸地塞米松可以治疗胸膜炎吗,醋酸地塞米松能否治疗胸膜炎？,1
389,怀孕感冒喉咙痛吃什么药好,怀孕感冒喉咙痛可以吃什么药,1
390,回吸鼻涕中带血是因为什么,为什么回吸鼻涕带血,1
391,胸膜炎治愈后能怀孩子吗,胸膜炎治愈后能不能正常怀孕,1
392,怀孕快三个月了感冒了有什么办法,怀孕三个月了怎么样治感冒？,1
393,13价肺炎与23价肺炎怎么回事?,7价肺炎和13价肺炎哪个好,0
394,过敏性哮喘有哪些症状？,如何治疗急性发作的过敏性哮喘？,0
395,治疗绿脓杆菌肺炎有什么方案？,绿脓杆菌肺炎是什么？,0
396,哪个牌子的胃康灵胶囊好,胃康灵胶囊哪个牌子比较好,1
397,胸膜炎照x光可以查出来吗,胸膜炎照x光应该挂什么科？,0
398,过敏性哮喘的症状是那些?,怎么确诊过敏性哮喘,0
399,达仁堂益肺清化膏的用法用量是怎么样的？,达仁堂益肺清化膏的效果怎么样？,0
400,肺气肿影像报告怎么写？,肺气肿影像报告应该咋写？,1
401,请问结合性胸膜炎吃哪几种药？,请问结合性胸膜炎有什么症状？,0
402,打感冒预防针对肺气肿引发的心脏问题有影响吗？,肺气肿引发心脏问题后还能打感冒预防针吗,1
403,请问肺气肿加心脏早搏骤停怎么治疗?,肺气肿和心脏早搏骤停如何治愈呢,1
404,你好，月经期间能吃替硝唑片吗,你好，月经期间可以吃替硝唑片吗,1
405,四环素片对支原体衣原体阳性有效吗,支原体衣原体阳性怎么治疗,0
406,请问婴儿发烧咳嗽会引发肺炎吗？,婴儿发烧咳嗽能不能引起肺炎,1
407,惠菲宣愈美片治疗的效果怎么样,惠菲宣愈美片功效好不好,1
408,小孩患上呼吸道感染怎么办,什么引起上呼吸道感染,0
409,怀孕前期感冒了怎么办？？？,怀孕前期感冒的征兆是什么,0
410,阿奇霉素片注意事项有哪些,服用阿奇霉素片有哪些注意事项,1
411,克拉霉素胶囊阿维克的作用是什么？,克拉霉素胶囊阿维克有什么功效？,1
412,克拉霉素缓释片能不能饭后吃,什么时候吃克拉霉素缓释片好,1
413,长期吃心灵丸会有哪些不良反应？,服用心灵丸需要注意哪些方面,0
414,绿脓杆菌肺炎的治疗方法有哪些,绿脓杆菌肺炎有什么症状？,0
415,咳嗽、喘不过来气、呼吸不通畅怎么治疗,咳嗽喘不过气怎么办？,1
416,立效止嗽立效丸在药店买比医院更便宜吗？,立效止嗽立效丸药店有卖吗？,0
417,肺气肿的检查项目有哪些？,肺气肿的检查办法有哪些？,0
418,宝宝嗓子发炎吃利君沙管用吗,我家小孩嗓子发炎吃什么药,0
419,香雪牌抗病毒口服液的作用大不大,流感可以服用香雪牌抗病毒口服液吗,0
420,上呼吸道感染是什么疾病？,什么是上呼吸道感染,1
421,乐达非热毒平颗粒可以治疗什么病,风寒感冒可以服用乐达非热毒平颗粒吗,0
422,支原体肺炎感染，不打吊瓶可以吗？,支原体肺炎感染，不打吊瓶能行吗？,1
423,小孩受凉感冒那种感冒药能用,小孩受凉感冒吃什么感冒药效果好,1
424,上呼吸道感染引起肺部感染怎么办啊？,上呼吸道感染引起肺部感染会自己好吗？,0
425,小孩吃了百令胶囊能打预防针吗,小孩吃了百令胶囊还能打预防针吗,1
426,过敏性哮喘应注意的问题有什么？,过敏性哮喘要注意什么事项？,1
427,不到5岁小孩老是感冒怎么办？,不到5岁小孩老是感冒怎样治？,1
428,妈妈感冒了还可以喂奶吗？,妈妈感冒了还能喂奶吗？,1
429,哮喘最佳治疗方法是什么,治疗哮喘效果最好的方法是什么？,1
430,23价肺炎疫苗要打多少针合适呢?,什么时候打23价肺炎疫苗合适呢?,0
431,小孩感冒鼻子不通怎么办,怎样治小孩感冒鼻子不通,1
432,回吸鼻涕带血的问题怎么回事,回吸鼻涕带血是上火吗,0
433,抽烟喝酒对肺气肿病人健康的影响有哪些,肺气肿能抽烟吗？,0
434,怀孕28周了，感冒可以喝生姜水吗？,怀孕27周应该注意什么,0
435,小孩肺炎好后咳嗽多长时间能好,6岁孩子肺炎好后咳嗽多长时间能好？,1
436,干性胸膜炎有什么症状?,干性胸膜炎的症状是什么?,1
437,盆腔炎的临床症状表现是什么？,想问问盆腔炎的临床症状表现是什么，求解,1
438,肺气肿不停咳嗽如何缓解？,肺气肿常见症状有什么？,0
439,细菌性胸膜炎应如何治疗可治愈吗,细菌性胸膜炎应如何治疗,0
440,孕妇感冒可以喝红糖煮姜水吗,孕妇喝红糖煮姜水可以治感冒吗,1
441,肺炎一般吊水需要多久能痊愈,肺炎传染吗,0
442,来月经时能不能吃感冒药,来例假时吃感冒药可行吗？,1
443,一来月经就感冒是咋回事,一来月经就感冒是什么原因,1
444,孕妇感冒最快治疗方法有什么,孕妇感冒最快治疗方法是多喝水吗,0
445,一周的时间小孩细菌性感冒能好吗,小孩细菌性感冒要多长时间才能好,1
446,肺炎会引起淋巴管扩张吗,淋巴管扩张的症状是什么,0
447,怎么治疗肺炎支原体弱阳性最好？,肺炎支原体弱阳性有什么症状？,0
448,请问得了胸膜炎要注意什么？,请问得了胸膜炎有什么需要注意的？,1
449,新型肺炎存在人传人现象,新型肺炎存在人传人现象吗,1
450,含姜片能治咽炎和上呼吸道感染吗？,上呼吸道感染和咽炎含姜片能治疗吗？,1
451,感冒并发腰痛、全身刺痛怎么回事,感冒，全身痛，该吃什么药？,0
452,你好请问达肺草有哪些作用,你好请问达肺草有哪些功效,1
453,哺乳期感冒了宝宝还能喂奶吗,怀孕期感冒能吃药吗,0
454,宝宝两个月吐唾液一般肺炎有哪些症状？,宝宝两个月吐唾液是怎么回事？,0
455,变异性哮喘要做哪些检查项目？,变异性哮喘的症状有什么？,0
456,服用鹤蟾片有哪些副作用,服用鹤蟾片有哪些不良反应,1
457,肺炎好转有什么迹象,肺炎好转时有什么表现,1
458,体质不好容易感冒怎样治？,体质弱容易感冒怎么办？,1
459,两个月宝宝得了肺炎后果严重吗？,两个月宝宝会得肺炎吗,0
460,肺炎一般要治疗多久才能痊愈?,年青人得肺炎只吃药可以吗,0
461,为什么小孩吃了富露施咳嗽更厉害了呢,多大的小孩可以吃富露施,0
462,请问胸膜炎吃药多久有效果？,请问胸膜炎吃药能治愈吗？,0
463,请问肺炎能引起氮质血症吗？,氮质血症能否由肺炎引起,1
464,排卵期感冒了，能不能怀孕,排卵期感冒了，能怀孕吗,1
465,九个月宝宝流鼻涕怎么治,九个月宝宝流鼻涕有什么妙招,1
466,流鼻涕能不能吃阿莫西林？,流鼻涕可以吃阿莫西林吗？,1
467,肺气肿在日常生活当中应该注意哪些事项,肺气肿病人该吃什么药？,0
468,新型冠状病毒感染的肺炎病例症状,人冠状病毒感染怎么诊断,0
469,消散延迟性肺炎如何诊断检查,消散延迟性肺炎该怎么诊断检查？,1
470,我想了解一下需要吸氧治疗,吸氧治疗对于肺气肿管用吗？,0
471,喝益肺清化颗粒多长时间为一疗程,益肺清化颗粒是中成药吗,0
472,胸膜炎的结节影是怎么回事,结节和结节影一样吗,0
473,婴儿肺炎什么症状？？？,如何判断婴儿肺炎症状？,0
474,肺气肿的检查项目有哪些？,肺气肿都有哪些检查项目？,1
475,阿莫西林胶囊的常规用量,阿莫西林胶囊的成分是什么？,0
476,胸膜炎症状吃什么药，可以治疗,胸膜炎症状可以吃什么药治疗,1
477,感冒流鼻涕需要吃什么药？,感冒流鼻涕能吃什么药？,1
478,孩子总是感冒发烧怎么办,儿童老是感冒发烧，怎么治疗,1
479,怀孕初期感冒了，可以吃感冒药吗？,怀孕初期感冒了，冰糖炖雪梨能吃吗？,0
480,23价肺炎疫苗打后不舒服正常吗,23价肺炎疫苗打后发烧怎么办,1
481,肺气肿能治好吗怎么治？,小孩肺气肿症状,0
482,怀孕感冒喉咙痛吃什么药好,怀孕感冒喉咙痛可以吃什么药,1
483,肺炎支原体抗体阳性是什么意思?,肺炎支原体抗体呈阳性正常吗,0
484,服用金桥千里光胶囊后会引起什么样的不良反应呢,服用金桥千里光胶囊会出现致命的不良反应呢,1
485,宝宝老是流鼻涕是怎么了？,宝宝咳嗽怎么办？,0
486,一岁多的小孩得了肺炎怎么治疗呀？,一岁多的小孩疑似肺炎怎么办啊？,1
487,感冒鼻子闻不到味道是怎么回事,感冒鼻子闻不到味道是鼻炎吗,0
488,肺炎链球菌性肺炎吃什么药可以治疗?,什么是肺炎链球菌肺炎？,0
489,阿莫西林胶囊怎么吃,阿莫西林胶囊是消炎药吗,0
490,阿莫西林胶囊过敏的症状是什么,阿莫西林胶囊过敏的反应是什么,1
491,葫芦兄弟阿奇霉素干混悬剂效果明显吗,服用葫芦兄弟阿奇霉素干混悬剂饮食上需要注意什么,0
492,肺气肿病情轻重分类有哪些？,肺气肿的类型有哪些？,1
493,刚出生的宝宝得了肺炎怎么办?,宝宝刚出生得了肺炎怎么办,1
494,克拉霉素缓释片治疗痤疮要几个疗程呢,克拉霉素缓释片治疗痤疮需要几个疗程,1
495,胸膜炎如何治疗饮食方面有哪些建议,胸膜炎如何治疗饮食方面有哪些可以吃的,0
496,新型冠状肺炎咳嗽有痰吗,新型冠状病毒咳痰吗,1
497,请问阿奇霉素可以和头孢类药物一起服用吗,请问阿奇霉素和头孢类可以一起用吗？,1
498,三个月宝宝鼻子呼呼响没看到鼻涕是什么情况,三个月宝宝鼻子呼呼响没看到鼻涕是不是感冒了,0
499,肺炎支原体是通过什么传染的?,肺炎支原体抗体传播途径有哪些？,1
500,多少钱可以买到特一止咳宝片呢,买特一止咳宝片需要多少钱,1
501,要是孕妇感冒了吃什么好？？,要是孕妇感冒不能吃什么,0
502,米氏链球菌肺炎如何诊断检查,米氏链球菌肺炎有哪些症状？,0
503,新型冠状病毒肺炎体温发热多少,新型肺炎体温多少,1
504,哺乳期感冒吃什么药好呢？,哺乳期感冒吃什么药效果好？,1
505,米氏链球菌肺炎的症状有哪些,米氏链球菌肺炎是什么病？,0
